Ano;Sigla;IGC (Contínuo);IGC (Faixa)
2021;UFGD;2988914465;4
2021;UFGD;3722787753;4
2021;UFGD;3377704888;4
2021;UFGD;3997807128;5
2021;UFGD;293390235;3
2021;UFGD;2536784039;3
2021;UFGD;3324683138;4
2021;UFGD;3051728893;4
2021;UFGD;334620836;4
2021;UFGD;3273782929;4
2021;UFGD;;
2021;UFGD;3846247682;4
2021;UFGD;2887219177;3
2021;UFGD;2732657196;3
2021;UFGD;2328300919;3
2021;UFGD;4300489861;5
2021;UFGD;3506946459;4
2021;UFGD;3089183416;4
2021;UFGD;3512451573;4
2021;UFGD;3708137018;4
2021;UFGD;3048186625;4
2021;UFGD;3553983939;4
2021;UFGD;4076238557;5
2021;UFGD;3512507192;4
2021;UFGD;3042680337;4
2021;UFGD;3291531494;4
2021;UFGD;2965590173;4
2021;UFGD;2496716327;3
2021;UFGD;335249821;4
2021;UFGD;2430536858;3
2021;UFGD;2850843609;3
2021;UFGD;2835568588;3
2021;UFGD;2837679013;3
2021;UFGD;3266043925;4
2021;UFGD;2845015305;3
2021;UFGD;4123139024;5
2021;UFGD;3027673073;4
2021;UFGD;306536013;4
2021;UFGD;3509478483;4
2021;UFGD;3278240164;4
2021;UFGD;2641762914;3
2021;UFGD;3102641944;4
2021;UFGD;3390293399;4
2021;UFGD;3573005406;4
2021;UFGD;4027566597;5
2021;UFGD;2849506487;3
2021;UFGD;2856866334;3
2021;UFGD;2339542225;3
2021;UFGD;336759351;4
2021;UFGD;2695885804;3
2021;UFGD;2210827218;3
2021;UFGD;3612885813;4
2021;UFGD;3620471285;4
2021;UFGD;2890119389;3
2021;UFGD;3225937454;4
2021;UFGD;3488239617;4
2021;UFGD;2923411951;3
2021;UFGD;2940779387;3
2021;UFGD;2688384493;3
2021;UFGD;2245888744;3
2021;UFGD;2997071468;4
2021;UFGD;4165353459;5
2021;UFGD;4302484121;5
2021;UFGD;3222894241;4
2021;UFGD;2825584097;3
2021;UFGD;3508512042;4
2021;UFGD;2492294448;3
2021;UFGD;4058092028;5
2021;UFGD;3126550894;4
2021;UFGD;313265412;4
2021;UFGD;3292811579;4
2021;UFGD;3189843941;4
2021;UFGD;3491957869;4
2021;UFGD;3549260646;4
2021;UFGD;3335696579;4
2021;UFGD;356986275;4
2021;UFJ;2940779387;3
2021;UFJ;3708137018;4
2021;UFJ;2339542225;3
2021;UFJ;3225937454;4
2021;UFJ;3042680337;4
2021;UFJ;3222894241;4
2021;UFJ;4076238557;5
2021;UFJ;313265412;4
2021;UFJ;3729463207;4
2021;UFJ;3506946459;4
2021;UFJ;4027566597;5
2021;UFJ;334620836;4
2021;UFJ;2430536858;3
2021;UFJ;4081073545;5
2021;UFJ;2732657196;3
2021;UFJ;3089183416;4
2021;UFJ;3612885813;4
2021;UFJ;2845015305;3
2021;UFJ;2965590173;4
2021;UFJ;3512451573;4
2021;UFJ;4302484121;5
2021;UFJ;3390293399;4
2021;UFJ;3620471285;4
2021;UFJ;3549260646;4
2021;UFJ;4300489861;5
2021;UFJ;3508512042;4
2021;UFJ;3377704888;4
2021;UFJ;3722787753;4
2021;UFJ;3941658713;4
2021;UFJ;2403153013;3
2021;UFJ;3324348627;4
2021;UFJ;3266043925;4
2021;UFJ;3488239617;4
2021;UFJ;2890119389;3
2021;UFJ;3491957869;4
2021;UFJ;3831764174;4
2021;UFJ;2849209604;3
2021;UFJ;2536784039;3
2021;UFJ;2988914465;4
2021;UFJ;3997807128;5
2021;UFJ;400329495;5
2021;UFJ;3051728893;4
2021;UFJ;293390235;3
2021;UFJ;2622672816;3
2021;UFJ;3234727942;4
2021;UFJ;3307692363;4
2021;UFJ;3576490485;4
2021;UFJ;3506472556;4
2021;UFJ;2863039275;3
2021;UFJ;3236517674;4
2021;UFJ;3017890085;4
2021;UFJ;3441288643;4
2021;UFJ;4058092028;5
2021;UFJ;3490974306;4
2021;UFJ;2927776053;3
2021;UFJ;405079264;5
2021;UFJ;356986275;4
2021;UFJ;3126550894;4
2021;UFJ;3189843941;4
2021;UFJ;2923411951;3
2021;UFJ;3335696579;4
2021;UFJ;2825584097;3
2021;UFJ;3278240164;4
2021;UFJ;4165353459;5
2021;UFJ;306536013;4
2021;UFJ;2688384493;3
2021;UFJ;3373048788;4
2021;UFJ;2245888744;3
2021;UFJ;2997071468;4
2021;UFJ;2960656557;4
2021;UFJ;3553983939;4
2021;UFJ;3509478483;4
2021;UFJ;3102641944;4
2021;UFJ;2210827218;3
2021;UFJ;3027673073;4
2021;UFJ;2850843609;3
2021;UFJ;2835568588;3
2021;UFJ;2849506487;3
2021;UFJ;3512507192;4
2021;UFJ;2837679013;3
2021;UFJ;4123139024;5
2021;UFJ;;
2021;UFJ;2496716327;3
2021;UFJ;3324683138;4
2021;UFJ;3291531494;4
2021;UFJ;3273782929;4
2021;UFJ;2856866334;3
2021;UFJ;335249821;4
2021;UFJ;2328300919;3
2021;UFJ;2887219177;3
2021;UFJ;3906819271;4
2021;UFJ;2641762914;3
2021;UFJ;2492294448;3
2021;UFJ;3611112844;4
2021;UFJ;2661805133;3
2021;UFJ;3846247682;4
2021;UFJ;3883235013;4
2021;UFJ;2695885804;3
2021;UFJ;414065135;5
2021;UFJ;3573005406;4
2021;UFJ;3292811579;4
2021;UFJ;3048186625;4
2021;UFJ;336759351;4
2021;UFJ;3114109;4
2021;UFJF;3051728893;4
2021;UFJF;3488239617;4
2021;UFJF;414065135;5
2021;UFJF;3553983939;4
2021;UFJF;2732657196;3
2021;UFJF;3126550894;4
2021;UFJF;2835568588;3
2021;UFJF;3114109;4
2021;UFJF;3236517674;4
2021;UFJF;3266043925;4
2021;UFJF;2849506487;3
2021;UFJF;3620471285;4
2021;UFJF;3292811579;4
2021;UFJF;4300489861;5
2021;UFJF;2328300919;3
2021;UFJF;3189843941;4
2021;UFJF;;
2021;UFJF;2850843609;3
2021;UFJF;2661805133;3
2021;UFJF;3708137018;4
2021;UFJF;3490974306;4
2021;UFJF;2887219177;3
2021;UFJF;3508512042;4
2021;UFJF;2845015305;3
2021;UFJF;2496716327;3
2021;UFJF;3573005406;4
2021;UFJF;2825584097;3
2021;UFJF;2245888744;3
2021;UFJF;2856866334;3
2021;UFJF;3102641944;4
2021;UFJF;334620836;4
2021;UFJF;3048186625;4
2021;UFJF;3390293399;4
2021;UFJF;306536013;4
2021;UFJF;3512451573;4
2021;UFJF;3729463207;4
2021;UFJF;2403153013;3
2021;UFJF;313265412;4
2021;UFJF;2849209604;3
2021;UFJF;4058092028;5
2021;UFJF;4076238557;5
2021;UFJF;293390235;3
2021;UFJF;3491957869;4
2021;UFJF;3278240164;4
2021;UFJF;3831764174;4
2021;UFJF;3612885813;4
2021;UFJF;2960656557;4
2021;UFJF;4027566597;5
2021;UFJF;3576490485;4
2021;UFJF;2890119389;3
2021;UFJF;3089183416;4
2021;UFJF;3027673073;4
2021;UFJF;2940779387;3
2021;UFJF;2927776053;3
2021;UFJF;2695885804;3
2021;UFJF;3506472556;4
2021;UFJF;3883235013;4
2021;UFJF;3324348627;4
2021;UFJF;3997807128;5
2021;UFJF;3906819271;4
2021;UFJF;3042680337;4
2021;UFJF;2923411951;3
2021;UFJF;4302484121;5
2021;UFJF;3941658713;4
2021;UFJF;2210827218;3
2021;UFJF;4081073545;5
2021;UFJF;2430536858;3
2021;UFJF;3273782929;4
2021;UFJF;3307692363;4
2021;UFJF;3335696579;4
2021;UFJF;3291531494;4
2021;UFJF;2997071468;4
2021;UFJF;405079264;5
2021;UFJF;3509478483;4
2021;UFJF;2536784039;3
2021;UFJF;3324683138;4
2021;UFJF;4165353459;5
2021;UFJF;400329495;5
2021;UFJF;3225937454;4
2021;UFJF;3441288643;4
2021;UFJF;2622672816;3
2021;UFJF;3234727942;4
2021;UFJF;4123139024;5
2021;UFJF;3373048788;4
2021;UFJF;2641762914;3
2021;UFJF;3611112844;4
2021;UFJF;2863039275;3
2021;UFJF;336759351;4
2021;UFJF;2988914465;4
2021;UFJF;3846247682;4
2021;UFJF;2688384493;3
2021;UFJF;3222894241;4
2021;UFJF;2492294448;3
2021;UFJF;3722787753;4
2021;UFJF;2837679013;3
2021;UFJF;335249821;4
2021;UFJF;3512507192;4
2021;UFJF;3017890085;4
2021;UFJF;3506946459;4
2021;UFJF;2339542225;3
2021;UFJF;3549260646;4
2021;UFJF;356986275;4
2021;UFJF;2965590173;4
2021;UFJF;3377704888;4
2021;UFLA;2688384493;3
2021;UFLA;356986275;4
2021;UFLA;3307692363;4
2021;UFLA;4027566597;5
2021;UFLA;3506472556;4
2021;UFLA;3042680337;4
2021;UFLA;3236517674;4
2021;UFLA;2988914465;4
2021;UFLA;3729463207;4
2021;UFLA;313265412;4
2021;UFLA;3846247682;4
2021;UFLA;3373048788;4
2021;UFLA;2403153013;3
2021;UFLA;3512451573;4
2021;UFLA;3225937454;4
2021;UFLA;3189843941;4
2021;UFLA;3278240164;4
2021;UFLA;3126550894;4
2021;UFLA;2856866334;3
2021;UFLA;3612885813;4
2021;UFLA;2210827218;3
2021;UFLA;2997071468;4
2021;UFLA;2245888744;3
2021;UFLA;3620471285;4
2021;UFLA;4165353459;5
2021;UFLA;2890119389;3
2021;UFLA;3831764174;4
2021;UFLA;4058092028;5
2021;UFLA;2492294448;3
2021;UFLA;4300489861;5
2021;UFLA;2825584097;3
2021;UFLA;2849506487;3
2021;UFLA;4123139024;5
2021;UFLA;2940779387;3
2021;UFLA;3324683138;4
2021;UFLA;2845015305;3
2021;UFLA;3102641944;4
2021;UFLA;;
2021;UFLA;2430536858;3
2021;UFLA;3027673073;4
2021;UFLA;3553983939;4
2021;UFLA;3114109;4
2021;UFLA;3509478483;4
2021;UFLA;335249821;4
2021;UFLA;306536013;4
2021;UFLA;3573005406;4
2021;UFLA;336759351;4
2021;UFLA;3708137018;4
2021;UFLA;4076238557;5
2021;UFLA;3488239617;4
2021;UFLA;2695885804;3
2021;UFLA;2835568588;3
2021;UFLA;2837679013;3
2021;UFLA;2850843609;3
2021;UFLA;3390293399;4
2021;UFLA;2339542225;3
2021;UFLA;3506946459;4
2021;UFLA;3222894241;4
2021;UFLA;3491957869;4
2021;UFLA;2328300919;3
2021;UFLA;414065135;5
2021;UFLA;2887219177;3
2021;UFLA;2496716327;3
2021;UFLA;2661805133;3
2021;UFLA;3324348627;4
2021;UFLA;334620836;4
2021;UFLA;3292811579;4
2021;UFLA;3291531494;4
2021;UFLA;3051728893;4
2021;UFLA;3549260646;4
2021;UFLA;293390235;3
2021;UFLA;2863039275;3
2021;UFLA;405079264;5
2021;UFLA;3576490485;4
2021;UFLA;2923411951;3
2021;UFLA;3512507192;4
2021;UFLA;3997807128;5
2021;UFLA;3906819271;4
2021;UFLA;3335696579;4
2021;UFLA;3508512042;4
2021;UFLA;3611112844;4
2021;UFLA;3089183416;4
2021;UFLA;400329495;5
2021;UFLA;3273782929;4
2021;UFLA;3941658713;4
2021;UFLA;2641762914;3
2021;UFLA;3490974306;4
2021;UFLA;2622672816;3
2021;UFLA;3234727942;4
2021;UFLA;2732657196;3
2021;UFLA;2927776053;3
2021;UFLA;3441288643;4
2021;UFLA;3266043925;4
2021;UFLA;2849209604;3
2021;UFLA;2960656557;4
2021;UFLA;3722787753;4
2021;UFLA;4302484121;5
2021;UFLA;2965590173;4
2021;UFLA;3017890085;4
2021;UFLA;3048186625;4
2021;UFLA;3883235013;4
2021;UFLA;2536784039;3
2021;UFLA;3377704888;4
2021;UFLA;4081073545;5
2021;UFMA;3266043925;4
2021;UFMA;313265412;4
2021;UFMA;405079264;5
2021;UFMA;3373048788;4
2021;UFMA;3846247682;4
2021;UFMA;4058092028;5
2021;UFMA;2923411951;3
2021;UFMA;3236517674;4
2021;UFMA;3324683138;4
2021;UFMA;2695885804;3
2021;UFMA;2403153013;3
2021;UFMA;2890119389;3
2021;UFMA;2849209604;3
2021;UFMA;3051728893;4
2021;UFMA;3997807128;5
2021;UFMA;3335696579;4
2021;UFMA;3941658713;4
2021;UFMA;3576490485;4
2021;UFMA;293390235;3
2021;UFMA;3512451573;4
2021;UFMA;3441288643;4
2021;UFMA;3324348627;4
2021;UFMA;2622672816;3
2021;UFMA;400329495;5
2021;UFMA;356986275;4
2021;UFMA;335249821;4
2021;UFMA;2210827218;3
2021;UFMA;414065135;5
2021;UFMA;2849506487;3
2021;UFMA;2245888744;3
2021;UFMA;3017890085;4
2021;UFMA;4165353459;5
2021;UFMA;3189843941;4
2021;UFMA;3027673073;4
2021;UFMA;2825584097;3
2021;UFMA;3126550894;4
2021;UFMA;3509478483;4
2021;UFMA;2887219177;3
2021;UFMA;2661805133;3
2021;UFMA;2328300919;3
2021;UFMA;2688384493;3
2021;UFMA;2850843609;3
2021;UFMA;3906819271;4
2021;UFMA;3722787753;4
2021;UFMA;2837679013;3
2021;UFMA;3278240164;4
2021;UFMA;3573005406;4
2021;UFMA;306536013;4
2021;UFMA;3291531494;4
2021;UFMA;2536784039;3
2021;UFMA;2492294448;3
2021;UFMA;3234727942;4
2021;UFMA;2339542225;3
2021;UFMA;3089183416;4
2021;UFMA;3508512042;4
2021;UFMA;2732657196;3
2021;UFMA;4081073545;5
2021;UFMA;3708137018;4
2021;UFMA;3512507192;4
2021;UFMA;3611112844;4
2021;UFMA;3612885813;4
2021;UFMA;334620836;4
2021;UFMA;3553983939;4
2021;UFMA;3048186625;4
2021;UFMA;3042680337;4
2021;UFMA;3114109;4
2021;UFMA;3490974306;4
2021;UFMA;3883235013;4
2021;UFMA;3549260646;4
2021;UFMA;2430536858;3
2021;UFMA;4076238557;5
2021;UFMA;;
2021;UFMA;3506472556;4
2021;UFMA;3273782929;4
2021;UFMA;2496716327;3
2021;UFMA;3729463207;4
2021;UFMA;3292811579;4
2021;UFMA;2641762914;3
2021;UFMA;2835568588;3
2021;UFMA;4300489861;5
2021;UFMA;3506946459;4
2021;UFMA;2988914465;4
2021;UFMA;3307692363;4
2021;UFMA;3377704888;4
2021;UFMA;2965590173;4
2021;UFMA;3102641944;4
2021;UFMA;3831764174;4
2021;UFMA;4027566597;5
2021;UFMA;3222894241;4
2021;UFMA;2845015305;3
2021;UFMA;3390293399;4
2021;UFMA;336759351;4
2021;UFMA;4123139024;5
2021;UFMA;2940779387;3
2021;UFMA;3225937454;4
2021;UFMA;4302484121;5
2021;UFMA;2856866334;3
2021;UFMA;2997071468;4
2021;UFMA;2863039275;3
2021;UFMA;3488239617;4
2021;UFMA;2927776053;3
2021;UFMA;2960656557;4
2021;UFMA;3491957869;4
2021;UFMA;3620471285;4
2021;UFMG;2845015305;3
2021;UFMG;3506946459;4
2021;UFMG;3509478483;4
2021;UFMG;3017890085;4
2021;UFMG;3611112844;4
2021;UFMG;356986275;4
2021;UFMG;3729463207;4
2021;UFMG;400329495;5
2021;UFMG;3906819271;4
2021;UFMG;3846247682;4
2021;UFMG;2960656557;4
2021;UFMG;3273782929;4
2021;UFMG;3234727942;4
2021;UFMG;2622672816;3
2021;UFMG;306536013;4
2021;UFMG;4123139024;5
2021;UFMG;3441288643;4
2021;UFMG;3722787753;4
2021;UFMG;2339542225;3
2021;UFMG;3225937454;4
2021;UFMG;3573005406;4
2021;UFMG;3831764174;4
2021;UFMG;2850843609;3
2021;UFMG;3027673073;4
2021;UFMG;3324348627;4
2021;UFMG;2536784039;3
2021;UFMG;2496716327;3
2021;UFMG;2997071468;4
2021;UFMG;3278240164;4
2021;UFMG;2492294448;3
2021;UFMG;313265412;4
2021;UFMG;3126550894;4
2021;UFMG;3576490485;4
2021;UFMG;2923411951;3
2021;UFMG;2825584097;3
2021;UFMG;293390235;3
2021;UFMG;3051728893;4
2021;UFMG;3292811579;4
2021;UFMG;3102641944;4
2021;UFMG;3236517674;4
2021;UFMG;2927776053;3
2021;UFMG;4302484121;5
2021;UFMG;3373048788;4
2021;UFMG;2661805133;3
2021;UFMG;3941658713;4
2021;UFMG;405079264;5
2021;UFMG;3335696579;4
2021;UFMG;4058092028;5
2021;UFMG;3266043925;4
2021;UFMG;2863039275;3
2021;UFMG;3997807128;5
2021;UFMG;3189843941;4
2021;UFMG;3612885813;4
2021;UFMG;2849209604;3
2021;UFMG;3390293399;4
2021;UFMG;2887219177;3
2021;UFMG;2403153013;3
2021;UFMG;3377704888;4
2021;UFMG;3620471285;4
2021;UFMG;2988914465;4
2021;UFMG;2890119389;3
2021;UFMG;2835568588;3
2021;UFMG;2328300919;3
2021;UFMG;4165353459;5
2021;UFMG;4300489861;5
2021;UFMG;2837679013;3
2021;UFMG;2695885804;3
2021;UFMG;3324683138;4
2021;UFMG;3042680337;4
2021;UFMG;2856866334;3
2021;UFMG;3883235013;4
2021;UFMG;3549260646;4
2021;UFMG;4027566597;5
2021;UFMG;2430536858;3
2021;UFMG;3307692363;4
2021;UFMG;3553983939;4
2021;UFMG;3488239617;4
2021;UFMG;3114109;4
2021;UFMG;2245888744;3
2021;UFMG;3508512042;4
2021;UFMG;334620836;4
2021;UFMG;4076238557;5
2021;UFMG;2849506487;3
2021;UFMG;3512507192;4
2021;UFMG;2965590173;4
2021;UFMG;414065135;5
2021;UFMG;3512451573;4
2021;UFMG;2732657196;3
2021;UFMG;3708137018;4
2021;UFMG;4081073545;5
2021;UFMG;2940779387;3
2021;UFMG;3491957869;4
2021;UFMG;336759351;4
2021;UFMG;3506472556;4
2021;UFMG;3089183416;4
2021;UFMG;3490974306;4
2021;UFMG;3222894241;4
2021;UFMG;;
2021;UFMG;3048186625;4
2021;UFMG;2641762914;3
2021;UFMG;3291531494;4
2021;UFMG;2210827218;3
2021;UFMG;335249821;4
2021;UFMG;2688384493;3
2021;UFMS;3307692363;4
2021;UFMS;2641762914;3
2021;UFMS;2923411951;3
2021;UFMS;3573005406;4
2021;UFMS;3506946459;4
2021;UFMS;3266043925;4
2021;UFMS;;
2021;UFMS;3612885813;4
2021;UFMS;2492294448;3
2021;UFMS;3490974306;4
2021;UFMS;3906819271;4
2021;UFMS;2661805133;3
2021;UFMS;3512507192;4
2021;UFMS;3273782929;4
2021;UFMS;414065135;5
2021;UFMS;3291531494;4
2021;UFMS;2887219177;3
2021;UFMS;2328300919;3
2021;UFMS;2496716327;3
2021;UFMS;3508512042;4
2021;UFMS;4027566597;5
2021;UFMS;3846247682;4
2021;UFMS;2850843609;3
2021;UFMS;2835568588;3
2021;UFMS;2837679013;3
2021;UFMS;2856866334;3
2021;UFMS;335249821;4
2021;UFMS;336759351;4
2021;UFMS;3509478483;4
2021;UFMS;3027673073;4
2021;UFMS;4123139024;5
2021;UFMS;2845015305;3
2021;UFMS;2688384493;3
2021;UFMS;3102641944;4
2021;UFMS;3722787753;4
2021;UFMS;2849506487;3
2021;UFMS;3512451573;4
2021;UFMS;3373048788;4
2021;UFMS;3222894241;4
2021;UFMS;313265412;4
2021;UFMS;4300489861;5
2021;UFMS;2825584097;3
2021;UFMS;4165353459;5
2021;UFMS;2245888744;3
2021;UFMS;2997071468;4
2021;UFMS;2210827218;3
2021;UFMS;3126550894;4
2021;UFMS;4058092028;5
2021;UFMS;3225937454;4
2021;UFMS;2695885804;3
2021;UFMS;3189843941;4
2021;UFMS;356986275;4
2021;UFMS;2339542225;3
2021;UFMS;3236517674;4
2021;UFMS;3335696579;4
2021;UFMS;3017890085;4
2021;UFMS;3441288643;4
2021;UFMS;2927776053;3
2021;UFMS;3377704888;4
2021;UFMS;2960656557;4
2021;UFMS;2622672816;3
2021;UFMS;3234727942;4
2021;UFMS;2536784039;3
2021;UFMS;400329495;5
2021;UFMS;2988914465;4
2021;UFMS;3292811579;4
2021;UFMS;3576490485;4
2021;UFMS;2863039275;3
2021;UFMS;3506472556;4
2021;UFMS;293390235;3
2021;UFMS;3051728893;4
2021;UFMS;3549260646;4
2021;UFMS;3611112844;4
2021;UFMS;3997807128;5
2021;UFMS;3042680337;4
2021;UFMS;3324348627;4
2021;UFMS;2965590173;4
2021;UFMS;2849209604;3
2021;UFMS;3941658713;4
2021;UFMS;3324683138;4
2021;UFMS;2403153013;3
2021;UFMS;4302484121;5
2021;UFMS;3831764174;4
2021;UFMS;2890119389;3
2021;UFMS;3491957869;4
2021;UFMS;3620471285;4
2021;UFMS;3488239617;4
2021;UFMS;2940779387;3
2021;UFMS;3390293399;4
2021;UFMS;2430536858;3
2021;UFMS;3553983939;4
2021;UFMS;3114109;4
2021;UFMS;2732657196;3
2021;UFMS;334620836;4
2021;UFMS;3089183416;4
2021;UFMS;4081073545;5
2021;UFMS;4076238557;5
2021;UFMS;3883235013;4
2021;UFMS;405079264;5
2021;UFMS;3708137018;4
2021;UFMS;3278240164;4
2021;UFMS;3048186625;4
2021;UFMS;3729463207;4
2021;UFMS;306536013;4
2021;UFMT;3512507192;4
2021;UFMT;3508512042;4
2021;UFMT;3278240164;4
2021;UFMT;3831764174;4
2021;UFMT;2965590173;4
2021;UFMT;3324683138;4
2021;UFMT;2695885804;3
2021;UFMT;2890119389;3
2021;UFMT;2849209604;3
2021;UFMT;3335696579;4
2021;UFMT;3051728893;4
2021;UFMT;3941658713;4
2021;UFMT;293390235;3
2021;UFMT;2622672816;3
2021;UFMT;356986275;4
2021;UFMT;2245888744;3
2021;UFMT;3611112844;4
2021;UFMT;4165353459;5
2021;UFMT;3027673073;4
2021;UFMT;3189843941;4
2021;UFMT;2825584097;3
2021;UFMT;3512451573;4
2021;UFMT;3509478483;4
2021;UFMT;2661805133;3
2021;UFMT;2887219177;3
2021;UFMT;2328300919;3
2021;UFMT;2837679013;3
2021;UFMT;3573005406;4
2021;UFMT;3291531494;4
2021;UFMT;2339542225;3
2021;UFMT;3553983939;4
2021;UFMT;3234727942;4
2021;UFMT;4081073545;5
2021;UFMT;4027566597;5
2021;UFMT;3708137018;4
2021;UFMT;2988914465;4
2021;UFMT;3883235013;4
2021;UFMT;334620836;4
2021;UFMT;2430536858;3
2021;UFMT;3490974306;4
2021;UFMT;3273782929;4
2021;UFMT;3506472556;4
2021;UFMT;3729463207;4
2021;UFMT;2641762914;3
2021;UFMT;2835568588;3
2021;UFMT;3307692363;4
2021;UFMT;4300489861;5
2021;UFMT;3102641944;4
2021;UFMT;3222894241;4
2021;UFMT;336759351;4
2021;UFMT;3390293399;4
2021;UFMT;4302484121;5
2021;UFMT;2856866334;3
2021;UFMT;2997071468;4
2021;UFMT;2863039275;3
2021;UFMT;2927776053;3
2021;UFMT;313265412;4
2021;UFMT;3620471285;4
2021;UFMT;3491957869;4
2021;UFMT;405079264;5
2021;UFMT;4058092028;5
2021;UFMT;3236517674;4
2021;UFMT;3722787753;4
2021;UFMT;2923411951;3
2021;UFMT;3846247682;4
2021;UFMT;3373048788;4
2021;UFMT;2960656557;4
2021;UFMT;3488239617;4
2021;UFMT;3225937454;4
2021;UFMT;4123139024;5
2021;UFMT;2845015305;3
2021;UFMT;3506946459;4
2021;UFMT;3377704888;4
2021;UFMT;2496716327;3
2021;UFMT;4076238557;5
2021;UFMT;3549260646;4
2021;UFMT;3114109;4
2021;UFMT;3048186625;4
2021;UFMT;2732657196;3
2021;UFMT;3089183416;4
2021;UFMT;2492294448;3
2021;UFMT;2536784039;3
2021;UFMT;306536013;4
2021;UFMT;;
2021;UFMT;3906819271;4
2021;UFMT;2850843609;3
2021;UFMT;2688384493;3
2021;UFMT;3324348627;4
2021;UFMT;3126550894;4
2021;UFMT;3266043925;4
2021;UFMT;3017890085;4
2021;UFMT;2849506487;3
2021;UFMT;2210827218;3
2021;UFMT;335249821;4
2021;UFMT;400329495;5
2021;UFMT;414065135;5
2021;UFMT;2940779387;3
2021;UFMT;3292811579;4
2021;UFMT;3576490485;4
2021;UFMT;3997807128;5
2021;UFMT;2403153013;3
2021;UFMT;3441288643;4
2021;UFMT;3042680337;4
2021;UFMT;3612885813;4
2021;UFNT;3390293399;4
2021;UFNT;336759351;4
2021;UFNT;2339542225;3
2021;UFNT;;
2021;UFNT;4123139024;5
2021;UFNT;2965590173;4
2021;UFNT;2496716327;3
2021;UFNT;4027566597;5
2021;UFNT;2403153013;3
2021;UFNT;3126550894;4
2021;UFNT;334620836;4
2021;UFNT;3189843941;4
2021;UFNT;4081073545;5
2021;UFNT;2732657196;3
2021;UFNT;3377704888;4
2021;UFNT;3273782929;4
2021;UFNT;3324348627;4
2021;UFNT;3089183416;4
2021;UFNT;3549260646;4
2021;UFNT;2845015305;3
2021;UFNT;2430536858;3
2021;UFNT;3506946459;4
2021;UFNT;3883235013;4
2021;UFNT;3114109;4
2021;UFNT;3612885813;4
2021;UFNT;4302484121;5
2021;UFNT;3729463207;4
2021;UFNT;4076238557;5
2021;UFNT;2849209604;3
2021;UFNT;2940779387;3
2021;UFNT;2825584097;3
2021;UFNT;3722787753;4
2021;UFNT;3335696579;4
2021;UFNT;3941658713;4
2021;UFNT;4165353459;5
2021;UFNT;2688384493;3
2021;UFNT;3553983939;4
2021;UFNT;3042680337;4
2021;UFNT;2245888744;3
2021;UFNT;3997807128;5
2021;UFNT;2863039275;3
2021;UFNT;3509478483;4
2021;UFNT;2210827218;3
2021;UFNT;2850843609;3
2021;UFNT;3307692363;4
2021;UFNT;4300489861;5
2021;UFNT;3051728893;4
2021;UFNT;3278240164;4
2021;UFNT;3027673073;4
2021;UFNT;3508512042;4
2021;UFNT;2837679013;3
2021;UFNT;2622672816;3
2021;UFNT;356986275;4
2021;UFNT;2536784039;3
2021;UFNT;3620471285;4
2021;UFNT;3512451573;4
2021;UFNT;2849506487;3
2021;UFNT;293390235;3
2021;UFNT;3234727942;4
2021;UFNT;2856866334;3
2021;UFNT;3291531494;4
2021;UFNT;313265412;4
2021;UFNT;3324683138;4
2021;UFNT;2997071468;4
2021;UFNT;3576490485;4
2021;UFNT;3292811579;4
2021;UFNT;306536013;4
2021;UFNT;3373048788;4
2021;UFNT;3846247682;4
2021;UFNT;405079264;5
2021;UFNT;2328300919;3
2021;UFNT;335249821;4
2021;UFNT;3102641944;4
2021;UFNT;2835568588;3
2021;UFNT;2887219177;3
2021;UFNT;2641762914;3
2021;UFNT;3906819271;4
2021;UFNT;2492294448;3
2021;UFNT;2890119389;3
2021;UFNT;2960656557;4
2021;UFNT;3611112844;4
2021;UFNT;3017890085;4
2021;UFNT;3222894241;4
2021;UFNT;2988914465;4
2021;UFNT;3831764174;4
2021;UFNT;3441288643;4
2021;UFNT;3266043925;4
2021;UFNT;2661805133;3
2021;UFNT;2695885804;3
2021;UFNT;2923411951;3
2021;UFNT;4058092028;5
2021;UFNT;3491957869;4
2021;UFNT;3490974306;4
2021;UFNT;3506472556;4
2021;UFNT;3236517674;4
2021;UFNT;400329495;5
2021;UFNT;3573005406;4
2021;UFNT;3048186625;4
2021;UFNT;414065135;5
2021;UFNT;3488239617;4
2021;UFNT;3708137018;4
2021;UFNT;3225937454;4
2021;UFNT;3512507192;4
2021;UFNT;2927776053;3
2021;UFOB;3997807128;5
2021;UFOB;306536013;4
2021;UFOB;2849209604;3
2021;UFOB;3324348627;4
2021;UFOB;2403153013;3
2021;UFOB;3941658713;4
2021;UFOB;2940779387;3
2021;UFOB;4300489861;5
2021;UFOB;3620471285;4
2021;UFOB;3390293399;4
2021;UFOB;3512451573;4
2021;UFOB;3102641944;4
2021;UFOB;3846247682;4
2021;UFOB;2890119389;3
2021;UFOB;313265412;4
2021;UFOB;3222894241;4
2021;UFOB;2923411951;3
2021;UFOB;2960656557;4
2021;UFOB;3508512042;4
2021;UFOB;4058092028;5
2021;UFOB;3236517674;4
2021;UFOB;3506472556;4
2021;UFOB;2835568588;3
2021;UFOB;4123139024;5
2021;UFOB;3512507192;4
2021;UFOB;2496716327;3
2021;UFOB;;
2021;UFOB;3273782929;4
2021;UFOB;3278240164;4
2021;UFOB;3883235013;4
2021;UFOB;3729463207;4
2021;UFOB;4076238557;5
2021;UFOB;3114109;4
