Ano;Sigla;Área de Avaliação;CPC (Faixa)
2019;UFT;ENGENHARIA ELÉTRICA;5
2019;UFT;ENGENHARIA FLORESTAL;2
2019;UFT;ENGENHARIA FLORESTAL;3
2019;UFT;ENGENHARIA FLORESTAL;4
2019;UFT;ENGENHARIA FLORESTAL;5
2019;UFT;ENGENHARIA MECÂNICA;2
2019;UFT;ENGENHARIA MECÂNICA;3
2019;UFT;ENGENHARIA MECÂNICA;4
2019;UFT;ENGENHARIA MECÂNICA;5
2019;UFT;ENGENHARIA QUÍMICA;3
2019;UFT;ENGENHARIA QUÍMICA;4
2019;UFT;ENGENHARIA QUÍMICA;5
2019;UFT;FARMÁCIA;3
2019;UFT;FARMÁCIA;4
2019;UFT;FISIOTERAPIA;3
2019;UFT;FISIOTERAPIA;4
2019;UFT;FISIOTERAPIA;5
2019;UFT;FONOAUDIOLOGIA;3
2019;UFT;FONOAUDIOLOGIA;4
2019;UFT;MEDICINA;2
2019;UFT;MEDICINA;3
2019;UFT;MEDICINA;4
2019;UFT;MEDICINA VETERINÁRIA;2
2019;UFT;MEDICINA VETERINÁRIA;3
2019;UFT;MEDICINA VETERINÁRIA;4
2019;UFT;MEDICINA VETERINÁRIA;5
2019;UFT;NUTRIÇÃO;3
2019;UFT;NUTRIÇÃO;4
2019;UFT;NUTRIÇÃO;5
2019;UFT;ODONTOLOGIA;3
2019;UFT;ODONTOLOGIA;4
2019;UFT;ODONTOLOGIA;5
2019;UFT;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFT;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFT;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFT;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFT;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFT;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFT;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFT;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFT;TECNOLOGIA EM RADIOLOGIA;3
2019;UFT;TECNOLOGIA EM RADIOLOGIA;4
2019;UFT;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFT;ZOOTECNIA;2
2019;UFT;ZOOTECNIA;3
2019;UFT;ZOOTECNIA;4
2019;UFT;ZOOTECNIA;5
2019;UFTM;AGRONOMIA;2
2019;UFTM;AGRONOMIA;3
2019;UFTM;AGRONOMIA;4
2019;UFTM;AGRONOMIA;5
2019;UFTM;ARQUITETURA E URBANISMO;3
2019;UFTM;ARQUITETURA E URBANISMO;4
2019;UFTM;ARQUITETURA E URBANISMO;5
2019;UFTM;BIOMEDICINA;3
2019;UFTM;BIOMEDICINA;4
2019;UFTM;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFTM;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFTM;ENFERMAGEM;0
2019;UFTM;ENFERMAGEM;3
2019;UFTM;ENFERMAGEM;4
2019;UFTM;ENFERMAGEM;5
2019;UFTM;ENGENHARIA AMBIENTAL;0
2019;UFTM;ENGENHARIA AMBIENTAL;3
2019;UFTM;ENGENHARIA AMBIENTAL;4
2019;UFTM;ENGENHARIA AMBIENTAL;5
2019;UFTM;ENGENHARIA CIVIL;3
2019;UFTM;ENGENHARIA CIVIL;4
2019;UFTM;ENGENHARIA CIVIL;5
2019;UFTM;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFTM;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFTM;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFTM;ENGENHARIA DE ALIMENTOS;3
2019;UFTM;ENGENHARIA DE ALIMENTOS;4
2019;UFTM;ENGENHARIA DE ALIMENTOS;5
2019;UFTM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFTM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFTM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFTM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFTM;ENGENHARIA DE PRODUÇÃO;3
2019;UFTM;ENGENHARIA DE PRODUÇÃO;4
2019;UFTM;ENGENHARIA DE PRODUÇÃO;5
2019;UFTM;ENGENHARIA ELÉTRICA;0
2019;UFTM;ENGENHARIA ELÉTRICA;3
2019;UFTM;ENGENHARIA ELÉTRICA;4
2019;UFTM;ENGENHARIA ELÉTRICA;5
2019;UFTM;ENGENHARIA FLORESTAL;2
2019;UFTM;ENGENHARIA FLORESTAL;3
2019;UFTM;ENGENHARIA FLORESTAL;4
2019;UFTM;ENGENHARIA FLORESTAL;5
2019;UFTM;ENGENHARIA MECÂNICA;2
2019;UFTM;ENGENHARIA MECÂNICA;3
2019;UFTM;ENGENHARIA MECÂNICA;4
2019;UFTM;ENGENHARIA MECÂNICA;5
2019;UFTM;ENGENHARIA QUÍMICA;3
2019;UFTM;ENGENHARIA QUÍMICA;4
2019;UFTM;ENGENHARIA QUÍMICA;5
2019;UFTM;FARMÁCIA;3
2019;UFTM;FARMÁCIA;4
2019;UFTM;FISIOTERAPIA;3
2019;UFTM;FISIOTERAPIA;4
2019;UFTM;FISIOTERAPIA;5
2019;UFTM;FONOAUDIOLOGIA;3
2019;UFTM;FONOAUDIOLOGIA;4
2019;UFTM;MEDICINA;2
2019;UFTM;MEDICINA;3
2019;UFTM;MEDICINA;4
2019;UFTM;MEDICINA VETERINÁRIA;2
2019;UFTM;MEDICINA VETERINÁRIA;3
2019;UFTM;MEDICINA VETERINÁRIA;4
2019;UFTM;MEDICINA VETERINÁRIA;5
2019;UFTM;NUTRIÇÃO;3
2019;UFTM;NUTRIÇÃO;4
2019;UFTM;NUTRIÇÃO;5
2019;UFTM;ODONTOLOGIA;3
2019;UFTM;ODONTOLOGIA;4
2019;UFTM;ODONTOLOGIA;5
2019;UFTM;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFTM;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFTM;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFTM;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFTM;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFTM;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFTM;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFTM;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFTM;TECNOLOGIA EM RADIOLOGIA;3
2019;UFTM;TECNOLOGIA EM RADIOLOGIA;4
2019;UFTM;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFTM;ZOOTECNIA;2
2019;UFTM;ZOOTECNIA;3
2019;UFTM;ZOOTECNIA;4
2019;UFTM;ZOOTECNIA;5
2019;UFU;AGRONOMIA;2
2019;UFU;AGRONOMIA;3
2019;UFU;AGRONOMIA;4
2019;UFU;AGRONOMIA;5
2019;UFU;ARQUITETURA E URBANISMO;3
2019;UFU;ARQUITETURA E URBANISMO;4
2019;UFU;ARQUITETURA E URBANISMO;5
2019;UFU;BIOMEDICINA;3
2019;UFU;BIOMEDICINA;4
2019;UFU;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFU;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFU;ENFERMAGEM;0
2019;UFU;ENFERMAGEM;3
2019;UFU;ENFERMAGEM;4
2019;UFU;ENFERMAGEM;5
2019;UFU;ENGENHARIA AMBIENTAL;0
2019;UFU;ENGENHARIA AMBIENTAL;3
2019;UFU;ENGENHARIA AMBIENTAL;4
2019;UFU;ENGENHARIA AMBIENTAL;5
2019;UFU;ENGENHARIA CIVIL;3
2019;UFU;ENGENHARIA CIVIL;4
2019;UFU;ENGENHARIA CIVIL;5
2019;UFU;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFU;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFU;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFU;ENGENHARIA DE ALIMENTOS;3
2019;UFU;ENGENHARIA DE ALIMENTOS;4
2019;UFU;ENGENHARIA DE ALIMENTOS;5
2019;UFU;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFU;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFU;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFU;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFU;ENGENHARIA DE PRODUÇÃO;3
2019;UFU;ENGENHARIA DE PRODUÇÃO;4
2019;UFU;ENGENHARIA DE PRODUÇÃO;5
2019;UFU;ENGENHARIA ELÉTRICA;0
2019;UFU;ENGENHARIA ELÉTRICA;3
2019;UFU;ENGENHARIA ELÉTRICA;4
2019;UFU;ENGENHARIA ELÉTRICA;5
2019;UFU;ENGENHARIA FLORESTAL;2
2019;UFU;ENGENHARIA FLORESTAL;3
2019;UFU;ENGENHARIA FLORESTAL;4
2019;UFU;ENGENHARIA FLORESTAL;5
2019;UFU;ENGENHARIA MECÂNICA;2
2019;UFU;ENGENHARIA MECÂNICA;3
2019;UFU;ENGENHARIA MECÂNICA;4
2019;UFU;ENGENHARIA MECÂNICA;5
2019;UFU;ENGENHARIA QUÍMICA;3
2019;UFU;ENGENHARIA QUÍMICA;4
2019;UFU;ENGENHARIA QUÍMICA;5
2019;UFU;FARMÁCIA;3
2019;UFU;FARMÁCIA;4
2019;UFU;FISIOTERAPIA;3
2019;UFU;FISIOTERAPIA;4
2019;UFU;FISIOTERAPIA;5
2019;UFU;FONOAUDIOLOGIA;3
2019;UFU;FONOAUDIOLOGIA;4
2019;UFU;MEDICINA;2
2019;UFU;MEDICINA;3
2019;UFU;MEDICINA;4
2019;UFU;MEDICINA VETERINÁRIA;2
2019;UFU;MEDICINA VETERINÁRIA;3
2019;UFU;MEDICINA VETERINÁRIA;4
2019;UFU;MEDICINA VETERINÁRIA;5
2019;UFU;NUTRIÇÃO;3
2019;UFU;NUTRIÇÃO;4
2019;UFU;NUTRIÇÃO;5
2019;UFU;ODONTOLOGIA;3
2019;UFU;ODONTOLOGIA;4
2019;UFU;ODONTOLOGIA;5
2019;UFU;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFU;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFU;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFU;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFU;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFU;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFU;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFU;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFU;TECNOLOGIA EM RADIOLOGIA;3
2019;UFU;TECNOLOGIA EM RADIOLOGIA;4
2019;UFU;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFU;ZOOTECNIA;2
2019;UFU;ZOOTECNIA;3
2019;UFU;ZOOTECNIA;4
2019;UFU;ZOOTECNIA;5
2019;UFV;AGRONOMIA;2
2019;UFV;AGRONOMIA;3
2019;UFV;AGRONOMIA;4
2019;UFV;AGRONOMIA;5
2019;UFV;ARQUITETURA E URBANISMO;3
2019;UFV;ARQUITETURA E URBANISMO;4
2019;UFV;ARQUITETURA E URBANISMO;5
2019;UFV;BIOMEDICINA;3
2019;UFV;BIOMEDICINA;4
2019;UFV;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFV;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFV;ENFERMAGEM;0
2019;UFV;ENFERMAGEM;3
2019;UFV;ENFERMAGEM;4
2019;UFV;ENFERMAGEM;5
2019;UFV;ENGENHARIA AMBIENTAL;0
2019;UFV;ENGENHARIA AMBIENTAL;3
2019;UFV;ENGENHARIA AMBIENTAL;4
2019;UFV;ENGENHARIA AMBIENTAL;5
2019;UFV;ENGENHARIA CIVIL;3
2019;UFV;ENGENHARIA CIVIL;4
2019;UFV;ENGENHARIA CIVIL;5
2019;UFV;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFV;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFV;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFV;ENGENHARIA DE ALIMENTOS;3
2019;UFV;ENGENHARIA DE ALIMENTOS;4
2019;UFV;ENGENHARIA DE ALIMENTOS;5
2019;UFV;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFV;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFV;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFV;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFV;ENGENHARIA DE PRODUÇÃO;3
2019;UFV;ENGENHARIA DE PRODUÇÃO;4
2019;UFV;ENGENHARIA DE PRODUÇÃO;5
2019;UFV;ENGENHARIA ELÉTRICA;0
2019;UFV;ENGENHARIA ELÉTRICA;3
2019;UFV;ENGENHARIA ELÉTRICA;4
2019;UFV;ENGENHARIA ELÉTRICA;5
2019;UFV;ENGENHARIA FLORESTAL;2
2019;UFV;ENGENHARIA FLORESTAL;3
2019;UFV;ENGENHARIA FLORESTAL;4
2019;UFV;ENGENHARIA FLORESTAL;5
2019;UFV;ENGENHARIA MECÂNICA;2
2019;UFV;ENGENHARIA MECÂNICA;3
2019;UFV;ENGENHARIA MECÂNICA;4
2019;UFV;ENGENHARIA MECÂNICA;5
2019;UFV;ENGENHARIA QUÍMICA;3
2019;UFV;ENGENHARIA QUÍMICA;4
2019;UFV;ENGENHARIA QUÍMICA;5
2019;UFV;FARMÁCIA;3
2019;UFV;FARMÁCIA;4
2019;UFV;FISIOTERAPIA;3
2019;UFV;FISIOTERAPIA;4
2019;UFV;FISIOTERAPIA;5
2019;UFV;FONOAUDIOLOGIA;3
2019;UFV;FONOAUDIOLOGIA;4
2019;UFV;MEDICINA;2
2019;UFV;MEDICINA;3
2019;UFV;MEDICINA;4
2019;UFV;MEDICINA VETERINÁRIA;2
2019;UFV;MEDICINA VETERINÁRIA;3
2019;UFV;MEDICINA VETERINÁRIA;4
2019;UFV;MEDICINA VETERINÁRIA;5
2019;UFV;NUTRIÇÃO;3
2019;UFV;NUTRIÇÃO;4
2019;UFV;NUTRIÇÃO;5
2019;UFV;ODONTOLOGIA;3
2019;UFV;ODONTOLOGIA;4
2019;UFV;ODONTOLOGIA;5
2019;UFV;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFV;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFV;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFV;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFV;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFV;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFV;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFV;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFV;TECNOLOGIA EM RADIOLOGIA;3
2019;UFV;TECNOLOGIA EM RADIOLOGIA;4
2019;UFV;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFV;ZOOTECNIA;2
2019;UFV;ZOOTECNIA;3
2019;UFV;ZOOTECNIA;4
2019;UFV;ZOOTECNIA;5
2019;UFVJM;AGRONOMIA;2
2019;UFVJM;AGRONOMIA;3
2019;UFVJM;AGRONOMIA;4
2019;UFVJM;AGRONOMIA;5
2019;UFVJM;ARQUITETURA E URBANISMO;3
2019;UFVJM;ARQUITETURA E URBANISMO;4
2019;UFVJM;ARQUITETURA E URBANISMO;5
2019;UFVJM;BIOMEDICINA;3
2019;UFVJM;BIOMEDICINA;4
2019;UFVJM;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UFVJM;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UFVJM;ENFERMAGEM;0
2019;UFVJM;ENFERMAGEM;3
2019;UFVJM;ENFERMAGEM;4
2019;UFVJM;ENFERMAGEM;5
2019;UFVJM;ENGENHARIA AMBIENTAL;0
2019;UFVJM;ENGENHARIA AMBIENTAL;3
2019;UFVJM;ENGENHARIA AMBIENTAL;4
2019;UFVJM;ENGENHARIA AMBIENTAL;5
2019;UFVJM;ENGENHARIA CIVIL;3
2019;UFVJM;ENGENHARIA CIVIL;4
2019;UFVJM;ENGENHARIA CIVIL;5
2019;UFVJM;ENGENHARIA DA COMPUTAÇÃO;3
2019;UFVJM;ENGENHARIA DA COMPUTAÇÃO;4
2019;UFVJM;ENGENHARIA DA COMPUTAÇÃO;5
2019;UFVJM;ENGENHARIA DE ALIMENTOS;3
2019;UFVJM;ENGENHARIA DE ALIMENTOS;4
2019;UFVJM;ENGENHARIA DE ALIMENTOS;5
2019;UFVJM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UFVJM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UFVJM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UFVJM;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UFVJM;ENGENHARIA DE PRODUÇÃO;3
2019;UFVJM;ENGENHARIA DE PRODUÇÃO;4
2019;UFVJM;ENGENHARIA DE PRODUÇÃO;5
2019;UFVJM;ENGENHARIA ELÉTRICA;0
2019;UFVJM;ENGENHARIA ELÉTRICA;3
2019;UFVJM;ENGENHARIA ELÉTRICA;4
2019;UFVJM;ENGENHARIA ELÉTRICA;5
2019;UFVJM;ENGENHARIA FLORESTAL;2
2019;UFVJM;ENGENHARIA FLORESTAL;3
2019;UFVJM;ENGENHARIA FLORESTAL;4
2019;UFVJM;ENGENHARIA FLORESTAL;5
2019;UFVJM;ENGENHARIA MECÂNICA;2
2019;UFVJM;ENGENHARIA MECÂNICA;3
2019;UFVJM;ENGENHARIA MECÂNICA;4
2019;UFVJM;ENGENHARIA MECÂNICA;5
2019;UFVJM;ENGENHARIA QUÍMICA;3
2019;UFVJM;ENGENHARIA QUÍMICA;4
2019;UFVJM;ENGENHARIA QUÍMICA;5
2019;UFVJM;FARMÁCIA;3
2019;UFVJM;FARMÁCIA;4
2019;UFVJM;FISIOTERAPIA;3
2019;UFVJM;FISIOTERAPIA;4
2019;UFVJM;FISIOTERAPIA;5
2019;UFVJM;FONOAUDIOLOGIA;3
2019;UFVJM;FONOAUDIOLOGIA;4
2019;UFVJM;MEDICINA;2
2019;UFVJM;MEDICINA;3
2019;UFVJM;MEDICINA;4
2019;UFVJM;MEDICINA VETERINÁRIA;2
2019;UFVJM;MEDICINA VETERINÁRIA;3
2019;UFVJM;MEDICINA VETERINÁRIA;4
2019;UFVJM;MEDICINA VETERINÁRIA;5
2019;UFVJM;NUTRIÇÃO;3
2019;UFVJM;NUTRIÇÃO;4
2019;UFVJM;NUTRIÇÃO;5
2019;UFVJM;ODONTOLOGIA;3
2019;UFVJM;ODONTOLOGIA;4
2019;UFVJM;ODONTOLOGIA;5
2019;UFVJM;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UFVJM;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UFVJM;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UFVJM;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UFVJM;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UFVJM;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UFVJM;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UFVJM;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UFVJM;TECNOLOGIA EM RADIOLOGIA;3
2019;UFVJM;TECNOLOGIA EM RADIOLOGIA;4
2019;UFVJM;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UFVJM;ZOOTECNIA;2
2019;UFVJM;ZOOTECNIA;3
2019;UFVJM;ZOOTECNIA;4
2019;UFVJM;ZOOTECNIA;5
2019;UnB;AGRONOMIA;2
2019;UnB;AGRONOMIA;3
2019;UnB;AGRONOMIA;4
2019;UnB;AGRONOMIA;5
2019;UnB;ARQUITETURA E URBANISMO;3
2019;UnB;ARQUITETURA E URBANISMO;4
2019;UnB;ARQUITETURA E URBANISMO;5
2019;UnB;BIOMEDICINA;3
2019;UnB;BIOMEDICINA;4
2019;UnB;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UnB;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UnB;ENFERMAGEM;0
2019;UnB;ENFERMAGEM;3
2019;UnB;ENFERMAGEM;4
2019;UnB;ENFERMAGEM;5
2019;UnB;ENGENHARIA AMBIENTAL;0
2019;UnB;ENGENHARIA AMBIENTAL;3
2019;UnB;ENGENHARIA AMBIENTAL;4
2019;UnB;ENGENHARIA AMBIENTAL;5
2019;UnB;ENGENHARIA CIVIL;3
2019;UnB;ENGENHARIA CIVIL;4
2019;UnB;ENGENHARIA CIVIL;5
2019;UnB;ENGENHARIA DA COMPUTAÇÃO;3
2019;UnB;ENGENHARIA DA COMPUTAÇÃO;4
2019;UnB;ENGENHARIA DA COMPUTAÇÃO;5
2019;UnB;ENGENHARIA DE ALIMENTOS;3
2019;UnB;ENGENHARIA DE ALIMENTOS;4
2019;UnB;ENGENHARIA DE ALIMENTOS;5
2019;UnB;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UnB;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UnB;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UnB;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UnB;ENGENHARIA DE PRODUÇÃO;3
2019;UnB;ENGENHARIA DE PRODUÇÃO;4
2019;UnB;ENGENHARIA DE PRODUÇÃO;5
2019;UnB;ENGENHARIA ELÉTRICA;0
2019;UnB;ENGENHARIA ELÉTRICA;3
2019;UnB;ENGENHARIA ELÉTRICA;4
2019;UnB;ENGENHARIA ELÉTRICA;5
2019;UnB;ENGENHARIA FLORESTAL;2
2019;UnB;ENGENHARIA FLORESTAL;3
2019;UnB;ENGENHARIA FLORESTAL;4
2019;UnB;ENGENHARIA FLORESTAL;5
2019;UnB;ENGENHARIA MECÂNICA;2
2019;UnB;ENGENHARIA MECÂNICA;3
2019;UnB;ENGENHARIA MECÂNICA;4
2019;UnB;ENGENHARIA MECÂNICA;5
2019;UnB;ENGENHARIA QUÍMICA;3
2019;UnB;ENGENHARIA QUÍMICA;4
2019;UnB;ENGENHARIA QUÍMICA;5
2019;UnB;FARMÁCIA;3
2019;UnB;FARMÁCIA;4
2019;UnB;FISIOTERAPIA;3
2019;UnB;FISIOTERAPIA;4
2019;UnB;FISIOTERAPIA;5
2019;UnB;FONOAUDIOLOGIA;3
2019;UnB;FONOAUDIOLOGIA;4
2019;UnB;MEDICINA;2
2019;UnB;MEDICINA;3
2019;UnB;MEDICINA;4
2019;UnB;MEDICINA VETERINÁRIA;2
2019;UnB;MEDICINA VETERINÁRIA;3
2019;UnB;MEDICINA VETERINÁRIA;4
2019;UnB;MEDICINA VETERINÁRIA;5
2019;UnB;NUTRIÇÃO;3
2019;UnB;NUTRIÇÃO;4
2019;UnB;NUTRIÇÃO;5
2019;UnB;ODONTOLOGIA;3
2019;UnB;ODONTOLOGIA;4
2019;UnB;ODONTOLOGIA;5
2019;UnB;TECNOLOGIA EM AGRONEGÓCIOS;3
2019;UnB;TECNOLOGIA EM AGRONEGÓCIOS;4
2019;UnB;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2019;UnB;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2019;UnB;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2019;UnB;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2019;UnB;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2019;UnB;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2019;UnB;TECNOLOGIA EM RADIOLOGIA;3
2019;UnB;TECNOLOGIA EM RADIOLOGIA;4
2019;UnB;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2019;UnB;ZOOTECNIA;2
2019;UnB;ZOOTECNIA;3
2019;UnB;ZOOTECNIA;4
2019;UnB;ZOOTECNIA;5
2019;UNIFAL;AGRONOMIA;2
2019;UNIFAL;AGRONOMIA;3
2019;UNIFAL;AGRONOMIA;4
2019;UNIFAL;AGRONOMIA;5
2019;UNIFAL;ARQUITETURA E URBANISMO;3
2019;UNIFAL;ARQUITETURA E URBANISMO;4
2019;UNIFAL;ARQUITETURA E URBANISMO;5
2019;UNIFAL;BIOMEDICINA;3
2019;UNIFAL;BIOMEDICINA;4
2019;UNIFAL;EDUCAÇÃO FÍSICA (BACHARELADO);3
2019;UNIFAL;EDUCAÇÃO FÍSICA (BACHARELADO);4
2019;UNIFAL;ENFERMAGEM;0
2019;UNIFAL;ENFERMAGEM;3
2019;UNIFAL;ENFERMAGEM;4
2019;UNIFAL;ENFERMAGEM;5
2019;UNIFAL;ENGENHARIA AMBIENTAL;0
2019;UNIFAL;ENGENHARIA AMBIENTAL;3
2019;UNIFAL;ENGENHARIA AMBIENTAL;4
2019;UNIFAL;ENGENHARIA AMBIENTAL;5
2019;UNIFAL;ENGENHARIA CIVIL;3
2019;UNIFAL;ENGENHARIA CIVIL;4
2019;UNIFAL;ENGENHARIA CIVIL;5
2019;UNIFAL;ENGENHARIA DA COMPUTAÇÃO;3
2019;UNIFAL;ENGENHARIA DA COMPUTAÇÃO;4
2019;UNIFAL;ENGENHARIA DA COMPUTAÇÃO;5
2019;UNIFAL;ENGENHARIA DE ALIMENTOS;3
2019;UNIFAL;ENGENHARIA DE ALIMENTOS;4
2019;UNIFAL;ENGENHARIA DE ALIMENTOS;5
2019;UNIFAL;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2019;UNIFAL;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2019;UNIFAL;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2019;UNIFAL;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2019;UNIFAL;ENGENHARIA DE PRODUÇÃO;3
2019;UNIFAL;ENGENHARIA DE PRODUÇÃO;4
2019;UNIFAL;ENGENHARIA DE PRODUÇÃO;5
2019;UNIFAL;ENGENHARIA ELÉTRICA;0
2019;UNIFAL;ENGENHARIA ELÉTRICA;3
2019;UNIFAL;ENGENHARIA ELÉTRICA;4
2019;UNIFAL;ENGENHARIA ELÉTRICA;5
2019;UNIFAL;ENGENHARIA FLORESTAL;2
2019;UNIFAL;ENGENHARIA FLORESTAL;3
2019;UNIFAL;ENGENHARIA FLORESTAL;4
2019;UNIFAL;ENGENHARIA FLORESTAL;5
2019;UNIFAL;ENGENHARIA MECÂNICA;2
2019;UNIFAL;ENGENHARIA MECÂNICA;3
2019;UNIFAL;ENGENHARIA MECÂNICA;4
2019;UNIFAL;ENGENHARIA MECÂNICA;5
2019;UNIFAL;ENGENHARIA QUÍMICA;3
2019;UNIFAL;ENGENHARIA QUÍMICA;4
2019;UNIFAL;ENGENHARIA QUÍMICA;5
2019;UNIFAL;FARMÁCIA;3
2019;UNIFAL;FARMÁCIA;4
2019;UNIFAL;FISIOTERAPIA;3
2019;UNIFAL;FISIOTERAPIA;4
2019;UNIFAL;FISIOTERAPIA;5
2019;UNIFAL;FONOAUDIOLOGIA;3
2019;UNIFAL;FONOAUDIOLOGIA;4
2019;UNIFAL;MEDICINA;2
2019;UNIFAL;MEDICINA;3
2019;UNIFAL;MEDICINA;4
2019;UNIFAL;MEDICINA VETERINÁRIA;2
2019;UNIFAL;MEDICINA VETERINÁRIA;3
2019;UNIFAL;MEDICINA VETERINÁRIA;4
