Ano;nomeUnidadeRecente;Área de Avaliação;CPC (Faixa)
2021;Campus Manhuaçu;ENGENHARIA CIVIL;5
2021;Campus Manhuaçu;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Manhuaçu;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Manhuaçu;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Manhuaçu;ENGENHARIA DE ALIMENTOS;3
2021;Campus Manhuaçu;ENGENHARIA DE ALIMENTOS;4
2021;Campus Manhuaçu;ENGENHARIA DE ALIMENTOS;5
2021;Campus Manhuaçu;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Manhuaçu;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Manhuaçu;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Manhuaçu;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Manhuaçu;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Manhuaçu;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Manhuaçu;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Manhuaçu;ENGENHARIA ELÉTRICA;0
2021;Campus Manhuaçu;ENGENHARIA ELÉTRICA;3
2021;Campus Manhuaçu;ENGENHARIA ELÉTRICA;4
2021;Campus Manhuaçu;ENGENHARIA ELÉTRICA;5
2021;Campus Manhuaçu;ENGENHARIA FLORESTAL;2
2021;Campus Manhuaçu;ENGENHARIA FLORESTAL;3
2021;Campus Manhuaçu;ENGENHARIA FLORESTAL;4
2021;Campus Manhuaçu;ENGENHARIA FLORESTAL;5
2021;Campus Manhuaçu;ENGENHARIA MECÂNICA;2
2021;Campus Manhuaçu;ENGENHARIA MECÂNICA;3
2021;Campus Manhuaçu;ENGENHARIA MECÂNICA;4
2021;Campus Manhuaçu;ENGENHARIA MECÂNICA;5
2021;Campus Manhuaçu;ENGENHARIA QUÍMICA;3
2021;Campus Manhuaçu;ENGENHARIA QUÍMICA;4
2021;Campus Manhuaçu;ENGENHARIA QUÍMICA;5
2021;Campus Manhuaçu;FARMÁCIA;3
2021;Campus Manhuaçu;FARMÁCIA;4
2021;Campus Manhuaçu;FISIOTERAPIA;3
2021;Campus Manhuaçu;FISIOTERAPIA;4
2021;Campus Manhuaçu;FISIOTERAPIA;5
2021;Campus Manhuaçu;FONOAUDIOLOGIA;3
2021;Campus Manhuaçu;FONOAUDIOLOGIA;4
2021;Campus Manhuaçu;MEDICINA;2
2021;Campus Manhuaçu;MEDICINA;3
2021;Campus Manhuaçu;MEDICINA;4
2021;Campus Manhuaçu;MEDICINA VETERINÁRIA;2
2021;Campus Manhuaçu;MEDICINA VETERINÁRIA;3
2021;Campus Manhuaçu;MEDICINA VETERINÁRIA;4
2021;Campus Manhuaçu;MEDICINA VETERINÁRIA;5
2021;Campus Manhuaçu;NUTRIÇÃO;3
2021;Campus Manhuaçu;NUTRIÇÃO;4
2021;Campus Manhuaçu;NUTRIÇÃO;5
2021;Campus Manhuaçu;ODONTOLOGIA;3
2021;Campus Manhuaçu;ODONTOLOGIA;4
2021;Campus Manhuaçu;ODONTOLOGIA;5
2021;Campus Manhuaçu;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Manhuaçu;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Manhuaçu;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Manhuaçu;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Manhuaçu;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Manhuaçu;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Manhuaçu;ZOOTECNIA;2
2021;Campus Manhuaçu;ZOOTECNIA;3
2021;Campus Manhuaçu;ZOOTECNIA;4
2021;Campus Manhuaçu;ZOOTECNIA;5
2021;Campus Marabá Industrial;AGRONOMIA;2
2021;Campus Marabá Industrial;AGRONOMIA;3
2021;Campus Marabá Industrial;AGRONOMIA;4
2021;Campus Marabá Industrial;AGRONOMIA;5
2021;Campus Marabá Industrial;ARQUITETURA E URBANISMO;3
2021;Campus Marabá Industrial;ARQUITETURA E URBANISMO;4
2021;Campus Marabá Industrial;ARQUITETURA E URBANISMO;5
2021;Campus Marabá Industrial;BIOMEDICINA;3
2021;Campus Marabá Industrial;BIOMEDICINA;4
2021;Campus Marabá Industrial;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Marabá Industrial;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Marabá Industrial;ENFERMAGEM;0
2021;Campus Marabá Industrial;ENFERMAGEM;3
2021;Campus Marabá Industrial;ENFERMAGEM;4
2021;Campus Marabá Industrial;ENFERMAGEM;5
2021;Campus Marabá Industrial;ENGENHARIA AMBIENTAL;0
2021;Campus Marabá Industrial;ENGENHARIA AMBIENTAL;3
2021;Campus Marabá Industrial;ENGENHARIA AMBIENTAL;4
2021;Campus Marabá Industrial;ENGENHARIA AMBIENTAL;5
2021;Campus Marabá Industrial;ENGENHARIA CIVIL;3
2021;Campus Marabá Industrial;ENGENHARIA CIVIL;4
2021;Campus Marabá Industrial;ENGENHARIA CIVIL;5
2021;Campus Marabá Industrial;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Marabá Industrial;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Marabá Industrial;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Marabá Industrial;ENGENHARIA DE ALIMENTOS;3
2021;Campus Marabá Industrial;ENGENHARIA DE ALIMENTOS;4
2021;Campus Marabá Industrial;ENGENHARIA DE ALIMENTOS;5
2021;Campus Marabá Industrial;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Marabá Industrial;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Marabá Industrial;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Marabá Industrial;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Marabá Industrial;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Marabá Industrial;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Marabá Industrial;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Marabá Industrial;ENGENHARIA ELÉTRICA;0
2021;Campus Marabá Industrial;ENGENHARIA ELÉTRICA;3
2021;Campus Marabá Industrial;ENGENHARIA ELÉTRICA;4
2021;Campus Marabá Industrial;ENGENHARIA ELÉTRICA;5
2021;Campus Marabá Industrial;ENGENHARIA FLORESTAL;2
2021;Campus Marabá Industrial;ENGENHARIA FLORESTAL;3
2021;Campus Marabá Industrial;ENGENHARIA FLORESTAL;4
2021;Campus Marabá Industrial;ENGENHARIA FLORESTAL;5
2021;Campus Marabá Industrial;ENGENHARIA MECÂNICA;2
2021;Campus Marabá Industrial;ENGENHARIA MECÂNICA;3
2021;Campus Marabá Industrial;ENGENHARIA MECÂNICA;4
2021;Campus Marabá Industrial;ENGENHARIA MECÂNICA;5
2021;Campus Marabá Industrial;ENGENHARIA QUÍMICA;3
2021;Campus Marabá Industrial;ENGENHARIA QUÍMICA;4
2021;Campus Marabá Industrial;ENGENHARIA QUÍMICA;5
2021;Campus Marabá Industrial;FARMÁCIA;3
2021;Campus Marabá Industrial;FARMÁCIA;4
2021;Campus Marabá Industrial;FISIOTERAPIA;3
2021;Campus Marabá Industrial;FISIOTERAPIA;4
2021;Campus Marabá Industrial;FISIOTERAPIA;5
2021;Campus Marabá Industrial;FONOAUDIOLOGIA;3
2021;Campus Marabá Industrial;FONOAUDIOLOGIA;4
2021;Campus Marabá Industrial;MEDICINA;2
2021;Campus Marabá Industrial;MEDICINA;3
2021;Campus Marabá Industrial;MEDICINA;4
2021;Campus Marabá Industrial;MEDICINA VETERINÁRIA;2
2021;Campus Marabá Industrial;MEDICINA VETERINÁRIA;3
2021;Campus Marabá Industrial;MEDICINA VETERINÁRIA;4
2021;Campus Marabá Industrial;MEDICINA VETERINÁRIA;5
2021;Campus Marabá Industrial;NUTRIÇÃO;3
2021;Campus Marabá Industrial;NUTRIÇÃO;4
2021;Campus Marabá Industrial;NUTRIÇÃO;5
2021;Campus Marabá Industrial;ODONTOLOGIA;3
2021;Campus Marabá Industrial;ODONTOLOGIA;4
2021;Campus Marabá Industrial;ODONTOLOGIA;5
2021;Campus Marabá Industrial;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Marabá Industrial;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Marabá Industrial;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Marabá Industrial;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Marabá Industrial;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Marabá Industrial;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Marabá Industrial;ZOOTECNIA;2
2021;Campus Marabá Industrial;ZOOTECNIA;3
2021;Campus Marabá Industrial;ZOOTECNIA;4
2021;Campus Marabá Industrial;ZOOTECNIA;5
2021;Campus Marabá Rural;AGRONOMIA;2
2021;Campus Marabá Rural;AGRONOMIA;3
2021;Campus Marabá Rural;AGRONOMIA;4
2021;Campus Marabá Rural;AGRONOMIA;5
2021;Campus Marabá Rural;ARQUITETURA E URBANISMO;3
2021;Campus Marabá Rural;ARQUITETURA E URBANISMO;4
2021;Campus Marabá Rural;ARQUITETURA E URBANISMO;5
2021;Campus Marabá Rural;BIOMEDICINA;3
2021;Campus Marabá Rural;BIOMEDICINA;4
2021;Campus Marabá Rural;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Marabá Rural;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Marabá Rural;ENFERMAGEM;0
2021;Campus Marabá Rural;ENFERMAGEM;3
2021;Campus Marabá Rural;ENFERMAGEM;4
2021;Campus Marabá Rural;ENFERMAGEM;5
2021;Campus Marabá Rural;ENGENHARIA AMBIENTAL;0
2021;Campus Marabá Rural;ENGENHARIA AMBIENTAL;3
2021;Campus Marabá Rural;ENGENHARIA AMBIENTAL;4
2021;Campus Marabá Rural;ENGENHARIA AMBIENTAL;5
2021;Campus Marabá Rural;ENGENHARIA CIVIL;3
2021;Campus Marabá Rural;ENGENHARIA CIVIL;4
2021;Campus Marabá Rural;ENGENHARIA CIVIL;5
2021;Campus Marabá Rural;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Marabá Rural;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Marabá Rural;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Marabá Rural;ENGENHARIA DE ALIMENTOS;3
2021;Campus Marabá Rural;ENGENHARIA DE ALIMENTOS;4
2021;Campus Marabá Rural;ENGENHARIA DE ALIMENTOS;5
2021;Campus Marabá Rural;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Marabá Rural;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Marabá Rural;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Marabá Rural;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Marabá Rural;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Marabá Rural;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Marabá Rural;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Marabá Rural;ENGENHARIA ELÉTRICA;0
2021;Campus Marabá Rural;ENGENHARIA ELÉTRICA;3
2021;Campus Marabá Rural;ENGENHARIA ELÉTRICA;4
2021;Campus Marabá Rural;ENGENHARIA ELÉTRICA;5
2021;Campus Marabá Rural;ENGENHARIA FLORESTAL;2
2021;Campus Marabá Rural;ENGENHARIA FLORESTAL;3
2021;Campus Marabá Rural;ENGENHARIA FLORESTAL;4
2021;Campus Marabá Rural;ENGENHARIA FLORESTAL;5
2021;Campus Marabá Rural;ENGENHARIA MECÂNICA;2
2021;Campus Marabá Rural;ENGENHARIA MECÂNICA;3
2021;Campus Marabá Rural;ENGENHARIA MECÂNICA;4
2021;Campus Marabá Rural;ENGENHARIA MECÂNICA;5
2021;Campus Marabá Rural;ENGENHARIA QUÍMICA;3
2021;Campus Marabá Rural;ENGENHARIA QUÍMICA;4
2021;Campus Marabá Rural;ENGENHARIA QUÍMICA;5
2021;Campus Marabá Rural;FARMÁCIA;3
2021;Campus Marabá Rural;FARMÁCIA;4
2021;Campus Marabá Rural;FISIOTERAPIA;3
2021;Campus Marabá Rural;FISIOTERAPIA;4
2021;Campus Marabá Rural;FISIOTERAPIA;5
2021;Campus Marabá Rural;FONOAUDIOLOGIA;3
2021;Campus Marabá Rural;FONOAUDIOLOGIA;4
2021;Campus Marabá Rural;MEDICINA;2
2021;Campus Marabá Rural;MEDICINA;3
2021;Campus Marabá Rural;MEDICINA;4
2021;Campus Marabá Rural;MEDICINA VETERINÁRIA;2
2021;Campus Marabá Rural;MEDICINA VETERINÁRIA;3
2021;Campus Marabá Rural;MEDICINA VETERINÁRIA;4
2021;Campus Marabá Rural;MEDICINA VETERINÁRIA;5
2021;Campus Marabá Rural;NUTRIÇÃO;3
2021;Campus Marabá Rural;NUTRIÇÃO;4
2021;Campus Marabá Rural;NUTRIÇÃO;5
2021;Campus Marabá Rural;ODONTOLOGIA;3
2021;Campus Marabá Rural;ODONTOLOGIA;4
2021;Campus Marabá Rural;ODONTOLOGIA;5
2021;Campus Marabá Rural;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Marabá Rural;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Marabá Rural;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Marabá Rural;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Marabá Rural;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Marabá Rural;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Marabá Rural;ZOOTECNIA;2
2021;Campus Marabá Rural;ZOOTECNIA;3
2021;Campus Marabá Rural;ZOOTECNIA;4
2021;Campus Marabá Rural;ZOOTECNIA;5
2021;Campus Maracanaú;AGRONOMIA;2
2021;Campus Maracanaú;AGRONOMIA;3
2021;Campus Maracanaú;AGRONOMIA;4
2021;Campus Maracanaú;AGRONOMIA;5
2021;Campus Maracanaú;ARQUITETURA E URBANISMO;3
2021;Campus Maracanaú;ARQUITETURA E URBANISMO;4
2021;Campus Maracanaú;ARQUITETURA E URBANISMO;5
2021;Campus Maracanaú;BIOMEDICINA;3
2021;Campus Maracanaú;BIOMEDICINA;4
2021;Campus Maracanaú;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Maracanaú;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Maracanaú;ENFERMAGEM;0
2021;Campus Maracanaú;ENFERMAGEM;3
2021;Campus Maracanaú;ENFERMAGEM;4
2021;Campus Maracanaú;ENFERMAGEM;5
2021;Campus Maracanaú;ENGENHARIA AMBIENTAL;0
2021;Campus Maracanaú;ENGENHARIA AMBIENTAL;3
2021;Campus Maracanaú;ENGENHARIA AMBIENTAL;4
2021;Campus Maracanaú;ENGENHARIA AMBIENTAL;5
2021;Campus Maracanaú;ENGENHARIA CIVIL;3
2021;Campus Maracanaú;ENGENHARIA CIVIL;4
2021;Campus Maracanaú;ENGENHARIA CIVIL;5
2021;Campus Maracanaú;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Maracanaú;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Maracanaú;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Maracanaú;ENGENHARIA DE ALIMENTOS;3
2021;Campus Maracanaú;ENGENHARIA DE ALIMENTOS;4
2021;Campus Maracanaú;ENGENHARIA DE ALIMENTOS;5
2021;Campus Maracanaú;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Maracanaú;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Maracanaú;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Maracanaú;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Maracanaú;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Maracanaú;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Maracanaú;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Maracanaú;ENGENHARIA ELÉTRICA;0
2021;Campus Maracanaú;ENGENHARIA ELÉTRICA;3
2021;Campus Maracanaú;ENGENHARIA ELÉTRICA;4
2021;Campus Maracanaú;ENGENHARIA ELÉTRICA;5
2021;Campus Maracanaú;ENGENHARIA FLORESTAL;2
2021;Campus Maracanaú;ENGENHARIA FLORESTAL;3
2021;Campus Maracanaú;ENGENHARIA FLORESTAL;4
2021;Campus Maracanaú;ENGENHARIA FLORESTAL;5
2021;Campus Maracanaú;ENGENHARIA MECÂNICA;2
2021;Campus Maracanaú;ENGENHARIA MECÂNICA;3
2021;Campus Maracanaú;ENGENHARIA MECÂNICA;4
2021;Campus Maracanaú;ENGENHARIA MECÂNICA;5
2021;Campus Maracanaú;ENGENHARIA QUÍMICA;3
2021;Campus Maracanaú;ENGENHARIA QUÍMICA;4
2021;Campus Maracanaú;ENGENHARIA QUÍMICA;5
2021;Campus Maracanaú;FARMÁCIA;3
2021;Campus Maracanaú;FARMÁCIA;4
2021;Campus Maracanaú;FISIOTERAPIA;3
2021;Campus Maracanaú;FISIOTERAPIA;4
2021;Campus Maracanaú;FISIOTERAPIA;5
2021;Campus Maracanaú;FONOAUDIOLOGIA;3
2021;Campus Maracanaú;FONOAUDIOLOGIA;4
2021;Campus Maracanaú;MEDICINA;2
2021;Campus Maracanaú;MEDICINA;3
2021;Campus Maracanaú;MEDICINA;4
2021;Campus Maracanaú;MEDICINA VETERINÁRIA;2
2021;Campus Maracanaú;MEDICINA VETERINÁRIA;3
2021;Campus Maracanaú;MEDICINA VETERINÁRIA;4
2021;Campus Maracanaú;MEDICINA VETERINÁRIA;5
2021;Campus Maracanaú;NUTRIÇÃO;3
2021;Campus Maracanaú;NUTRIÇÃO;4
2021;Campus Maracanaú;NUTRIÇÃO;5
2021;Campus Maracanaú;ODONTOLOGIA;3
2021;Campus Maracanaú;ODONTOLOGIA;4
2021;Campus Maracanaú;ODONTOLOGIA;5
2021;Campus Maracanaú;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Maracanaú;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Maracanaú;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Maracanaú;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Maracanaú;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Maracanaú;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Maracanaú;ZOOTECNIA;2
2021;Campus Maracanaú;ZOOTECNIA;3
2021;Campus Maracanaú;ZOOTECNIA;4
2021;Campus Maracanaú;ZOOTECNIA;5
2021;Campus Maragogi;AGRONOMIA;2
2021;Campus Maragogi;AGRONOMIA;3
2021;Campus Maragogi;AGRONOMIA;4
2021;Campus Maragogi;AGRONOMIA;5
2021;Campus Maragogi;ARQUITETURA E URBANISMO;3
2021;Campus Maragogi;ARQUITETURA E URBANISMO;4
2021;Campus Maragogi;ARQUITETURA E URBANISMO;5
2021;Campus Maragogi;BIOMEDICINA;3
2021;Campus Maragogi;BIOMEDICINA;4
2021;Campus Maragogi;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Maragogi;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Maragogi;ENFERMAGEM;0
2021;Campus Maragogi;ENFERMAGEM;3
2021;Campus Maragogi;ENFERMAGEM;4
2021;Campus Maragogi;ENFERMAGEM;5
2021;Campus Maragogi;ENGENHARIA AMBIENTAL;0
2021;Campus Maragogi;ENGENHARIA AMBIENTAL;3
2021;Campus Maragogi;ENGENHARIA AMBIENTAL;4
2021;Campus Maragogi;ENGENHARIA AMBIENTAL;5
2021;Campus Maragogi;ENGENHARIA CIVIL;3
2021;Campus Maragogi;ENGENHARIA CIVIL;4
2021;Campus Maragogi;ENGENHARIA CIVIL;5
2021;Campus Maragogi;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Maragogi;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Maragogi;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Maragogi;ENGENHARIA DE ALIMENTOS;3
2021;Campus Maragogi;ENGENHARIA DE ALIMENTOS;4
2021;Campus Maragogi;ENGENHARIA DE ALIMENTOS;5
2021;Campus Maragogi;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Maragogi;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Maragogi;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Maragogi;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Maragogi;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Maragogi;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Maragogi;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Maragogi;ENGENHARIA ELÉTRICA;0
2021;Campus Maragogi;ENGENHARIA ELÉTRICA;3
2021;Campus Maragogi;ENGENHARIA ELÉTRICA;4
2021;Campus Maragogi;ENGENHARIA ELÉTRICA;5
2021;Campus Maragogi;ENGENHARIA FLORESTAL;2
2021;Campus Maragogi;ENGENHARIA FLORESTAL;3
2021;Campus Maragogi;ENGENHARIA FLORESTAL;4
2021;Campus Maragogi;ENGENHARIA FLORESTAL;5
2021;Campus Maragogi;ENGENHARIA MECÂNICA;2
2021;Campus Maragogi;ENGENHARIA MECÂNICA;3
2021;Campus Maragogi;ENGENHARIA MECÂNICA;4
2021;Campus Maragogi;ENGENHARIA MECÂNICA;5
2021;Campus Maragogi;ENGENHARIA QUÍMICA;3
2021;Campus Maragogi;ENGENHARIA QUÍMICA;4
2021;Campus Maragogi;ENGENHARIA QUÍMICA;5
2021;Campus Maragogi;FARMÁCIA;3
2021;Campus Maragogi;FARMÁCIA;4
2021;Campus Maragogi;FISIOTERAPIA;3
2021;Campus Maragogi;FISIOTERAPIA;4
2021;Campus Maragogi;FISIOTERAPIA;5
2021;Campus Maragogi;FONOAUDIOLOGIA;3
2021;Campus Maragogi;FONOAUDIOLOGIA;4
2021;Campus Maragogi;MEDICINA;2
2021;Campus Maragogi;MEDICINA;3
2021;Campus Maragogi;MEDICINA;4
2021;Campus Maragogi;MEDICINA VETERINÁRIA;2
2021;Campus Maragogi;MEDICINA VETERINÁRIA;3
2021;Campus Maragogi;MEDICINA VETERINÁRIA;4
2021;Campus Maragogi;MEDICINA VETERINÁRIA;5
2021;Campus Maragogi;NUTRIÇÃO;3
2021;Campus Maragogi;NUTRIÇÃO;4
2021;Campus Maragogi;NUTRIÇÃO;5
2021;Campus Maragogi;ODONTOLOGIA;3
2021;Campus Maragogi;ODONTOLOGIA;4
2021;Campus Maragogi;ODONTOLOGIA;5
2021;Campus Maragogi;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Maragogi;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Maragogi;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Maragogi;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Maragogi;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Maragogi;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Maragogi;ZOOTECNIA;2
2021;Campus Maragogi;ZOOTECNIA;3
2021;Campus Maragogi;ZOOTECNIA;4
2021;Campus Maragogi;ZOOTECNIA;5
2021;Campus Maranguape;AGRONOMIA;2
2021;Campus Maranguape;AGRONOMIA;3
2021;Campus Maranguape;AGRONOMIA;4
2021;Campus Maranguape;AGRONOMIA;5
2021;Campus Maranguape;ARQUITETURA E URBANISMO;3
2021;Campus Maranguape;ARQUITETURA E URBANISMO;4
2021;Campus Maranguape;ARQUITETURA E URBANISMO;5
2021;Campus Maranguape;BIOMEDICINA;3
2021;Campus Maranguape;BIOMEDICINA;4
2021;Campus Maranguape;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Maranguape;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Maranguape;ENFERMAGEM;0
2021;Campus Maranguape;ENFERMAGEM;3
2021;Campus Maranguape;ENFERMAGEM;4
2021;Campus Maranguape;ENFERMAGEM;5
2021;Campus Maranguape;ENGENHARIA AMBIENTAL;0
2021;Campus Maranguape;ENGENHARIA AMBIENTAL;3
2021;Campus Maranguape;ENGENHARIA AMBIENTAL;4
2021;Campus Maranguape;ENGENHARIA AMBIENTAL;5
2021;Campus Maranguape;ENGENHARIA CIVIL;3
2021;Campus Maranguape;ENGENHARIA CIVIL;4
2021;Campus Maranguape;ENGENHARIA CIVIL;5
2021;Campus Maranguape;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Maranguape;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Maranguape;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Maranguape;ENGENHARIA DE ALIMENTOS;3
2021;Campus Maranguape;ENGENHARIA DE ALIMENTOS;4
2021;Campus Maranguape;ENGENHARIA DE ALIMENTOS;5
2021;Campus Maranguape;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Maranguape;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Maranguape;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Maranguape;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
